portfolio,factor_model,sample_start,sample_end,n_obs,alpha,alpha_hac_se,alpha_hac_t_stat,alpha_p_value,hac_lags,r_squared,residual_volatility,coef_alpha,hac_se_alpha,hac_t_alpha,p_value_alpha,coef_mkt_rf,hac_se_mkt_rf,hac_t_mkt_rf,p_value_mkt_rf,coef_smb,hac_se_smb,hac_t_smb,p_value_smb,coef_hml,hac_se_hml,hac_t_hml,p_value_hml,prior_mean_alpha,prior_tau,shrinkage_weight,posterior_alpha,posterior_alpha_sd,posterior_alpha_ci_low,posterior_alpha_ci_high,posterior_probability_alpha_positive,posterior_alpha_annualized_bps,posterior_shortfall_annualized_bps,alpha_fdr_q_value,performance_rank,window_start,window_end,window_length,rolling_step_months,rank,quintile
ME1 BM3,ff3,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,-0.0005118402069997628,0.001346282079253205,-0.3801879374964905,0.7038059126721277,12,0.9319440029510218,0.0152834205226157,-0.0005118402069997628,0.001346282079253205,-0.3801879374964905,0.7038059126721277,0.9308862744325063,0.049846221020615096,18.675162437038427,7.884970096542607e-78,1.1444008952704001,0.07742766882043893,14.780257661177414,1.964133634244806e-49,0.3388849550257194,0.07653422607414825,4.4278876577049235,9.516044047062217e-06,-0.00011746469567885983,0.0006563499373307022,0.19203890311662097,-0.00019320013628898258,0.0006313481557389625,-0.001430642521537349,0.0010442422489593838,0.3797977398101111,-23.184016354677908,23.184016354677908,0.837864181752533,15,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,12,15,3
ME3 BM5,ff3,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,-0.0007594599617281509,0.0014601703360061548,-0.5201173746656292,0.602981769206331,12,0.9390744881036905,0.012801512726894,-0.0007594599617281509,0.0014601703360061548,-0.5201173746656292,0.602981769206331,1.0280271603681541,0.025412343119831055,40.453851717668314,0.0,0.6860074773712468,0.05908488916116607,11.610540141659937,3.643069759589091e-31,0.6792317422371099,0.06779034907391292,10.019593519079427,1.2501603765222788e-23,-0.00011746469567885983,0.0006563499373307022,0.16808945945085776,-0.00022537733291909477,0.000641839608842447,-0.0014833829662502908,0.0010326283004121013,0.36274062430495835,-27.045279950291373,27.045279950291373,0.7537272115079137,16,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,12,16,2
ME2 BM2,ff3,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,-0.000754623966922821,0.0010433096468145042,-0.7232981782799424,0.4694967117805774,12,0.9414898405849093,0.01344693237863859,-0.000754623966922821,0.0010433096468145042,-0.7232981782799424,0.4694967117805774,0.991758331490304,0.022220515911756795,44.63255198163821,0.0,0.8754081118240044,0.05593819222671324,15.649560291044834,3.345228496500557e-55,0.029318306706181626,0.07009820560176085,0.41824617983438306,0.6757671351097299,-0.00011746469567885983,0.0006563499373307022,0.2835503206691988,-0.000298131411357438,0.0005902361795346326,-0.0014549943232453177,0.0008587315005304417,0.3067424461708575,-35.77576936289256,35.77576936289256,0.6642590159090523,17,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,12,17,2
ME3 BM1,ff3,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,-0.0012410385918825112,0.0013572644498042368,-0.9143675663659434,0.3605237382945041,12,0.9484533532408986,0.013520905727167921,-0.0012410385918825112,0.0013572644498042368,-0.9143675663659434,0.3605237382945041,1.1177759888483398,0.034979894690932885,31.954812863918594,4.631761026067597e-224,0.7004938806881243,0.06016441504644411,11.642993290093086,2.4911640259307554e-31,-0.46415241587484635,0.05171739836571588,-8.974782772184822,2.839114618740171e-19,-0.00011746469567885983,0.0006563499373307022,0.18953032876429493,-0.00033041602561731766,0.0006324519469146193,-0.0015700218415699717,0.0009091897903353363,0.3006831998062569,-39.64992307407812,39.64992307407812,0.6642590159090523,18,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,12,18,2
ME1 BM2,ff3,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,-0.0014702247366181883,0.001387128971391347,-1.0599048588419957,0.2891878849588728,12,0.925631816150826,0.018195651198680694,-0.0014702247366181883,0.001387128971391347,-1.0599048588419957,0.2891878849588728,1.0163228206580048,0.041009216245984526,24.78279064300624,1.3744712239281507e-135,1.3355977770567273,0.07060700022925627,18.915939959495937,8.430392793350185e-80,0.18607790263875698,0.08556687407824555,2.174648830441093,0.029656442126821666,-0.00011746469567885983,0.0006563499373307022,0.18293397230725486,-0.00036493046354641595,0.0006353489004092412,-0.0016102143083485286,0.0008803533812556967,0.28285600100661734,-43.791655625569916,43.791655625569916,0.6572451930883473,19,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,12,19,2
ME4 BM2,ff3,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,-0.0018735090478039038,0.0015885006849992267,-1.1794197292428714,0.23823108283401495,12,0.8992460249218562,0.013843676359943284,-0.0018735090478039038,0.0015885006849992267,-1.1794197292428714,0.23823108283401495,1.0054564764587917,0.05478170156404957,18.35387451927235,3.0739031966484426e-75,0.16140562013437268,0.05806870742786751,2.779562819352738,0.005443212426306021,0.07813734065320396,0.08700930101321676,0.8980343451021962,0.3691672394042431,-0.00011746469567885983,0.0006563499373307022,0.14582814191354201,-0.0003735453806670247,0.0006515011670052862,-0.0016504876679973857,0.0009033969066633363,0.2832001350524469,-44.82544568004296,44.82544568004296,0.6421793046979007,20,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,12,20,2
ME4 BM5,ff3,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,-0.00222048132238203,0.0017027543842244347,-1.3040526237689931,0.19221564055395446,12,0.8592014831382155,0.019551296671518947,-0.00222048132238203,0.0017027543842244347,-1.3040526237689931,0.19221564055395446,1.069698025991622,0.040521295629911296,26.398416175074402,1.4287582656024905e-153,0.4871869640557108,0.08016142321436609,6.07757378200341,1.2201454501880905e-09,0.7355446668206087,0.08393670813485177,8.763086892076956,1.8997511315075816e-18,-0.00011746469567885983,0.0006563499373307022,0.12936142403140682,-0.0003895139212709074,0.0006585941161698512,-0.0016803583889638157,0.0009013305464220008,0.2771153569167195,-46.741670552508886,46.741670552508886,0.6006738767311077,21,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,12,21,1
ME5 BM4,ff3,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,-0.001221637313704189,0.0010774563704546427,-1.133816038591621,0.2568717218791603,12,0.8988342718018981,0.012290444941124062,-0.001221637313704189,0.0010774563704546427,-1.133816038591621,0.2568717218791603,0.9852373215873172,0.03436030405389222,28.673707893912333,8.118578561468189e-181,-0.1216697769748527,0.04778690965820472,-2.546090087119972,0.010893707067901872,0.5681363580002113,0.0530459716394898,10.710263954846011,9.110169140655677e-27,-0.00011746469567885983,0.0006563499373307022,0.2706497570860427,-0.000416308746528475,0.0005961376610658703,-0.0015847385622175807,0.0007521210691606308,0.24248126050802649,-49.957049583416996,49.957049583416996,0.6421793046979007,22,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,12,22,1
ME5 BM2,ff3,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,-0.0012568185507138318,0.0008492136561508244,-1.479979203832557,0.1388787966379195,12,0.9312008475162787,0.00948457138014048,-0.0012568185507138318,0.0008492136561508244,-1.479979203832557,0.1388787966379195,0.9400501086365652,0.02759321014752799,34.06816762567882,2.1849138263385546e-254,-0.19290793646329985,0.03399555731573542,-5.6745043086559175,1.3909081652374853e-08,-0.028109571374862162,0.04903206541944092,-0.5732895633582037,0.566448650727469,-0.00011746469567885983,0.0006563499373307022,0.37396748716777284,-0.0005435459938412032,0.0005477507804027281,-0.0016171375234305503,0.0005300455357481438,0.16051986170383392,-65.22551926094438,65.22551926094438,0.5786616526579978,23,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,12,23,1
ME2 BM1,ff3,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,-0.003213482306541815,0.0013715571598598025,-2.3429445017590735,0.019132228771618087,12,0.9292206170694801,0.01802808951565771,-0.003213482306541815,0.0013715571598598025,-2.3429445017590735,0.019132228771618087,1.1120723041709215,0.039379090196315907,28.24017260497707,1.8793576009948345e-175,1.1194459114212199,0.048146189759256,23.250976183551657,1.3905502882447974e-119,-0.3305822114804222,0.08610925511034818,-3.8391019763994505,0.00012348513789303396,-0.00011746469567885983,0.0006563499373307022,0.18633299977957782,-0.000694354944481356,0.0006338571230481988,-0.0019367149056558255,0.0005480050166931136,0.1366610963346146,-83.32259333776273,83.32259333776273,0.3308382900830295,24,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,12,24,1
BIG HiBM,ff3,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,-0.0018582715997380332,0.0008373274154036292,-2.219289092358529,0.026467063206642362,12,0.895331576545083,0.014356752303245218,-0.0018582715997380332,0.0008373274154036292,-2.219289092358529,0.026467063206642362,1.0900668370472426,0.03734603598137786,29.188287549200428,2.730864286507534e-187,-0.023211721227117857,0.05921830257333629,-0.3919687025539499,0.6950813389177515,0.7685359133507768,0.06727204058910667,11.424299108822119,3.1619638608412795e-30,-0.00011746469567885983,0.0006563499373307022,0.38059060462461874,-0.0007799994478294512,0.0005445540930356014,-0.0018473254701792299,0.00028732657452032744,0.07601989855271843,-93.59993373953414,93.59993373953414,0.3308382900830295,25,1960-07-31 23:59:59.999999999,1970-06-30 23:59:59.999999999,120,12,25,1
BIG LoBM,ff3,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,0.0023390964762373553,0.0011288323924485083,2.072137982472055,0.03825257503854771,12,0.9419750381171854,0.010198753442157305,0.0023390964762373553,0.0011288323924485083,2.072137982472055,0.03825257503854771,1.01739747602998,0.049744719759411776,20.45237124564335,5.72247939622431e-93,-0.15373216177078095,0.04517325657628533,-3.403167569094099,0.0006660941508692881,-0.4503286241856931,0.05968043278692217,-7.545666195040965,4.4998126292545735e-14,-2.8633654661290363e-05,0.000709103114605066,0.28294981372517425,0.0006413151448279638,0.0006326667871997106,-0.0005987117580834691,0.0018813420477393967,0.8446298037252415,76.95781737935566,0.0,0.47336656174489894,1,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,12,1,5
SMALL HiBM,ff3,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,0.0014866838196089206,0.0009701191477934195,1.5324754933354847,0.12540514055996071,12,0.9680382731267951,0.01073359999205331,0.0014866838196089206,0.0009701191477934195,1.5324754933354847,0.12540514055996071,0.8891394273281579,0.03772133079803774,23.571263487194116,7.599813891490601e-123,1.2465722480209458,0.04492252391887196,27.74938136317093,1.772690294374379e-169,0.7085790161769309,0.04625500217700793,15.318970550803382,5.711492795547426e-53,-2.8633654661290363e-05,0.000709103114605066,0.34822833628803684,0.0004990428283520153,0.0006004510780014189,-0.0006778412845307657,0.0016759269412347964,0.797045163662278,59.88513940224184,0.0,0.5105341701889751,2,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,12,2,5
ME4 BM4,ff3,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,0.0022651597802207856,0.0014740408178111784,1.5367008517337732,0.12436658245784811,12,0.9034646248085731,0.015000713622307137,0.0022651597802207856,0.0014740408178111784,1.5367008517337732,0.12436658245784811,1.038523260765146,0.055224053517148146,18.80563259346155,6.790727090281741e-79,0.36892450859042814,0.0817530152546001,4.512671580876883,6.401610891204547e-06,0.5297893543877871,0.09036680332122819,5.862654591250032,4.555251723163464e-09,-2.8633654661290363e-05,0.000709103114605066,0.18792898773696223,0.0004024366236337878,0.0006776942393171921,-0.0009258440854279088,0.0017307173326954843,0.723687806510042,48.292394836054534,0.0,0.5105341701889751,3,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,12,3,5
ME2 BM5,ff3,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,0.0015625540596846833,0.0012826177340424256,1.2182539023220758,0.22312750182189667,12,0.9481271979513015,0.012972641108946179,0.0015625540596846833,0.0012826177340424256,1.2182539023220758,0.22312750182189667,1.0836260620785316,0.03859527829310318,28.07664849179676,1.8891588851031416e-173,0.7825560944158758,0.05244042229094436,14.922764925007307,2.343575279641345e-50,0.6879963147516589,0.05760401268404129,11.943548421276258,7.016465374399444e-33,-2.8633654661290363e-05,0.000709103114605066,0.2340979196536208,0.00034386007904550195,0.0006560694603734743,-0.0009420360632865076,0.0016297562213775116,0.6999029660110795,41.26320948546023,0.0,0.6434901235124463,4,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,12,4,5
ME3 BM2,ff3,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,0.001245339535557668,0.0011602881364757172,1.0733019638900105,0.2831356543454764,12,0.9252202064239954,0.013890824907909048,0.001245339535557668,0.0011602881364757172,1.0733019638900105,0.2831356543454764,0.9712108919099073,0.05150854360050157,18.855335911700095,2.656463253352056e-79,0.5774441883833605,0.047591072256867116,12.133456150487104,7.022190877582974e-34,-0.08693249146552261,0.08058515260301154,-1.0787656119953029,0.2806922282178195,-2.8633654661290363e-05,0.000709103114605066,0.2719314114147677,0.0003177996730595253,0.0006379949338266726,-0.0009326703972407529,0.0015682697433598036,0.6908011716531121,38.13596076714303,0.0,0.6434901235124463,5,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,12,5,5
ME3 BM4,ff3,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,0.0015765839771903754,0.001437758281914913,1.0965570478860773,0.27283507237931603,12,0.9375307863470191,0.011781475604154252,0.0015765839771903754,0.001437758281914913,1.0965570478860773,0.27283507237931603,0.9804121717245562,0.03708513537495127,26.43679635552212,5.175984831960527e-154,0.4773522339115853,0.04647002412303736,10.272261375369926,9.397555971024178e-25,0.4759363769897857,0.05509412348651387,8.638605115594352,5.690348858761914e-18,-2.8633654661290363e-05,0.000709103114605066,0.1956544367436085,0.0002854342969495564,0.0006741070767864282,-0.001035815573551843,0.0016066841674509556,0.6640076708338735,34.25211563394677,0.0,0.6434901235124463,6,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,12,6,4
ME2 BM3,ff3,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,0.0010638285711752117,0.0012334333009853976,0.8624937970503248,0.3884158450351082,12,0.9488754202624478,0.012496096600891696,0.0010638285711752117,0.0012334333009853976,0.8624937970503248,0.3884158450351082,0.9443830798630911,0.038107853463039375,24.781849252649295,1.406967660886747e-135,0.8935882935477235,0.046311705633058226,19.295084932260888,5.906783852026245e-83,0.10420903983539748,0.06165959947424417,1.690070008951755,0.0910145617713605,-2.8633654661290363e-05,0.000709103114605066,0.24840972700560832,0.00024274458862269435,0.0006492712996737445,-0.0010298271587378446,0.0015153163359832335,0.6457503568542523,29.129350634723323,0.0,0.7877537805785971,7,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,12,7,4
ME1 BM4,ff3,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,0.0006982466023600985,0.0010831333201905785,0.6446543461863413,0.5191512079508706,12,0.9621555739197475,0.011706340836104917,0.0006982466023600985,0.0010831333201905785,0.6446543461863413,0.5191512079508706,0.9216585974086912,0.027338543395538557,33.712790914789515,3.7546907541224496e-249,1.1951547619198253,0.03549834460010571,33.66790128901578,1.7059087202636113e-248,0.5236860604228648,0.05835701373741864,8.973832396209065,2.863729039746818e-19,-2.8633654661290363e-05,0.000709103114605066,0.300015347333362,0.00018944157811874503,0.0006243543412497787,-0.0010342929307308212,0.0014131760869683112,0.6192150872496538,22.732989374249406,0.0,0.7984823603131319,8,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,12,8,4
ME2 BM4,ff3,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,0.0004921206164354792,0.0010047068427477925,0.48981513362601264,0.6242647207791797,12,0.9584809901095089,0.010759427729394573,0.0004921206164354792,0.0010047068427477925,0.48981513362601264,0.6242647207791797,1.0337511820884988,0.04145587458914684,24.93618075444331,3.0158734871527765e-137,0.687509434638893,0.0667263777186757,10.303413105046605,6.800474571684697e-25,0.5814454292181479,0.03656167131011331,15.903141415127665,6.026541012161854e-57,-2.8633654661290363e-05,0.000709103114605066,0.3324998395535967,0.00014451705692523572,0.0006083198179957083,-0.0010477897863463525,0.0013368239001968242,0.5938917445189311,17.342046831028288,0.0,0.7984823603131319,9,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,12,9,4
ME4 BM3,ff3,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,0.0005320075633229518,0.0011333850809539538,0.46939700571598203,0.6387858882505055,12,0.9271977926298774,0.011719920338211723,0.0005320075633229518,0.0011333850809539538,0.46939700571598203,0.6387858882505055,1.032557886937796,0.020739276684596755,49.787555402290664,0.0,0.11527393613272646,0.06322634403417385,1.823194712482836,0.06827390562580851,0.23421339125767207,0.05994644471400885,3.9070439018535974,9.343218255886807e-05,-2.8633654661290363e-05,0.000709103114605066,0.2813194194994079,0.00012908560732947767,0.0006334570855605426,-0.0011124902803691858,0.001370661495028141,0.5807371174925792,15.490272879537322,0.0,0.7984823603131319,10,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,12,10,4
ME4 BM1,ff3,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,0.0009919684128439324,0.001804046787889247,0.5498573648439271,0.5824172091144472,12,0.9296483773155142,0.01337772554786438,0.0009919684128439324,0.001804046787889247,0.5498573648439271,0.5824172091144472,1.0454204102475992,0.044496021556366956,23.49469399018685,4.6213602055735127e-122,0.252537597820736,0.06819671131567469,3.7030758954309198,0.00021300112534242103,-0.5271589412016169,0.08035130488680604,-6.560676792296601,5.356410709334806e-11,-2.8633654661290363e-05,0.000709103114605066,0.1338227540085735,0.00010794612475910257,0.0007024880378560346,-0.0012689304294387252,0.0014848226789569304,0.5610621046899454,12.953534971092308,0.0,0.7984823603131319,11,1961-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,120,12,11,3
