portfolio,window_end,forward_start,forward_end,forward_months,posterior_alpha,performance_rank,quintile,forward_alpha_monthly,forward_alpha_annualized_bps
ME5 BM3,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485167247202828e-05,1,5,-0.0003426412621088069,-41.11695145305683
ME4 BM3,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485167136453903e-05,2,5,0.007612267872498983,913.472144699878
ME2 BM5,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166950424319e-05,3,5,-0.0035140228794774877,-421.6827455372985
SMALL HiBM,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166852982264e-05,4,5,0.0014744386753836273,176.9326410460353
ME3 BM3,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166851525154e-05,5,5,-0.0018928681426802426,-227.14417712162913
ME4 BM2,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166786847448e-05,6,4,0.0013507409837678454,162.08891805214145
ME2 BM2,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166775011211e-05,7,4,-0.005347228310797026,-641.6673972956431
ME5 BM4,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166754857717e-05,8,4,0.002058882249982181,247.06586999786174
ME4 BM5,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166730992354e-05,9,4,-0.006172617539537001,-740.7141047444402
ME3 BM2,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.4851667239115e-05,10,4,-0.0009461242719457868,-113.53491263349441
ME2 BM3,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166653785076e-05,11,3,0.004010217631499796,481.2261157799755
ME2 BM4,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.48516664071082e-05,12,3,-0.004017062939203446,-482.04755270441353
ME1 BM3,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166591204688e-05,13,3,-0.0014086560963187684,-169.0387315582522
BIG LoBM,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166520288445e-05,14,3,0.0009379279748214644,112.55135697857573
ME2 BM1,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166443430862e-05,15,3,-0.0019257014935967723,-231.0841792316127
ME3 BM1,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166345262089e-05,16,2,0.002269112143949918,272.29345727399016
ME1 BM2,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166340783662e-05,17,2,-0.0016190476882399568,-194.2857225887948
BIG HiBM,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166335346766e-05,18,2,-0.010457780644545056,-1254.9336773454067
ME3 BM5,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166311198541e-05,19,2,-0.0043865344643078666,-526.384135716944
SMALL LoBM,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166301086147e-05,20,2,-0.01467223030520485,-1760.6676366245822
ME3 BM4,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166260402279e-05,21,1,0.0007489722124041621,89.87666548849944
ME4 BM4,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166203933501e-05,22,1,-0.001999840302952024,-239.98083635424285
ME1 BM4,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485166101590307e-05,23,1,0.0001402387182960702,16.82864619552842
ME4 BM1,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485165780318483e-05,24,1,-0.0035391770267681655,-424.70124321217986
ME5 BM2,1953-06-30 23:59:59.999999999,1953-07-31 23:59:59.999999999,1954-06-30 23:59:59.999999999,12,7.485165494757418e-05,25,1,-0.0033901532084996493,-406.8183850199579
ME4 BM3,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,0.00034846481836778184,1,5,0.004591162458743524,550.9394950492228
ME5 BM3,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,0.0001147138332227081,2,5,0.00552376464781124,662.8517577373489
ME2 BM5,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,3.0832493129464216e-05,3,5,-0.008101103666746988,-972.1324400096385
ME4 BM5,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-3.4332973879552234e-06,4,5,-0.009050258553784872,-1086.0310264541847
SMALL HiBM,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-4.816245090809472e-05,5,5,0.006738111946084866,808.5734335301839
ME5 BM4,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-4.838807273645275e-05,6,4,0.006219595537326562,746.3514644791875
BIG LoBM,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-6.311677960814025e-05,7,4,0.0031202240437282294,374.42688524738753
ME2 BM3,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-6.868312834379603e-05,8,4,0.00016629351427865,19.955221713438
ME3 BM2,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-7.832953164556632e-05,9,4,0.0004783973228919356,57.40767874703227
ME3 BM3,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-8.192057230926836e-05,10,4,0.006690327249392791,802.839269927135
ME4 BM2,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-8.30334611174474e-05,11,3,-0.001436606080734695,-172.3927296881634
ME1 BM3,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-0.00021230025890072422,12,3,-0.003029839469122252,-363.58073629467026
ME2 BM2,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-0.0002151773144804924,13,3,0.005907561414487288,708.9073697384746
ME2 BM4,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-0.0002175704695369089,14,3,0.0013416024106633854,160.99228927960624
ME3 BM1,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-0.00021916477055896553,15,3,0.0025053896688166416,300.646760257997
ME2 BM1,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-0.00022291463110280023,16,2,-0.0051026963529963295,-612.3235623595596
ME3 BM4,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-0.0002896599902582318,17,2,0.00431937068173335,518.324481808002
SMALL LoBM,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-0.0002950798520642599,18,2,-0.003998482159822477,-479.81785917869723
ME3 BM5,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-0.00030025522043152875,19,2,-0.006928817737984786,-831.4581285581743
ME4 BM1,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-0.00030614886351598437,20,2,-0.0049012167209572625,-588.1460065148715
ME4 BM4,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-0.0003589015990351619,21,1,-0.00032498635998727397,-38.99836319847288
BIG HiBM,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-0.00046682835949207003,22,1,0.0005796030870800784,69.55237044960941
ME1 BM4,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-0.00048369438453336517,23,1,0.0092646789340366,1111.761472084392
ME1 BM2,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-0.0004961154571435179,24,1,0.0031857692388981337,382.292308667776
ME5 BM2,1954-06-30 23:59:59.999999999,1954-07-31 23:59:59.999999999,1955-06-30 23:59:59.999999999,12,-0.0006015276770952973,25,1,-0.0035213102540090605,-422.5572304810873
ME4 BM3,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,0.0005504367959313127,1,5,-0.0032347122890272217,-388.1654746832666
SMALL HiBM,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,0.000278009063072428,2,5,0.0017728218244758868,212.73861893710642
ME5 BM3,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,0.00023543538552389727,3,5,0.00038381912746552477,46.05829529586297
ME3 BM3,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,0.0002270887431636963,4,5,0.0020415304169797226,244.9836500375667
ME2 BM3,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,0.0002124960518322482,5,5,0.0006896833330052391,82.76199996062869
ME2 BM2,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,0.00018467487539361484,6,4,-0.0010409556246305759,-124.9146749556691
BIG LoBM,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,0.00015404069608369053,7,4,-0.0013910702270306166,-166.92842724367398
ME5 BM4,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,0.00012460383303113896,8,4,-0.0010133456496433932,-121.60147795720718
ME4 BM2,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,8.857811599773482e-05,9,4,-0.0001547253180283403,-18.567038163400834
ME4 BM5,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,3.904085210374796e-05,10,4,-0.008725937281469425,-1047.112473776331
ME2 BM5,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,1.5701817076668207e-05,11,3,0.0035175134243234413,422.101610918813
ME3 BM1,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,1.5549967714634584e-05,12,3,0.0054158109772507596,649.8973172700911
ME3 BM2,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,-9.749575491073191e-06,13,3,-0.004926700020790642,-591.2040024948769
ME1 BM3,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,-7.22826510386239e-05,14,3,-0.0057359861467059904,-688.3183376047189
ME3 BM4,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,-0.0001010819140625261,15,3,0.004172362708284682,500.68352499416187
ME2 BM4,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,-0.00012050418260593403,16,2,-0.0073322112454288525,-879.8653494514623
ME3 BM5,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,-0.00015313262958141434,17,2,-0.0019632838086146493,-235.59405703375793
ME4 BM1,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,-0.00017676497467931763,18,2,-0.0005741916751245109,-68.90300101494131
SMALL LoBM,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,-0.00018678400558515436,19,2,0.003349484434559359,401.9381321471231
ME1 BM4,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,-0.00019296317643353796,20,2,0.0038471138359558975,461.6536603147077
ME2 BM1,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,-0.00027232559778138165,21,1,-0.014262199451840138,-1711.4639342208166
ME4 BM4,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,-0.00033316683574886896,22,1,-0.004487369644018039,-538.4843572821648
ME1 BM2,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,-0.00033495959638776644,23,1,-0.007224573693251105,-866.9488431901326
BIG HiBM,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,-0.00043493466200995645,24,1,-0.003787101267707545,-454.4521521249054
ME5 BM2,1955-06-30 23:59:59.999999999,1955-07-31 23:59:59.999999999,1956-06-30 23:59:59.999999999,12,-0.0005651250930068092,25,1,0.004023944481595332,482.8733377914399
ME2 BM3,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,0.00045111347606961467,1,5,-0.0030851927240305587,-370.2231268836671
ME4 BM3,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,0.00044378737232295877,2,5,-0.0044315012926979995,-531.78015512376
ME3 BM3,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,0.0003999652686365392,3,5,0.00028255967123269176,33.90716054792301
ME3 BM1,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,0.00033184853599365065,4,5,0.0008635858623446928,103.63030348136314
SMALL HiBM,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,0.00031337226360734973,5,5,0.0019552717520864697,234.6326102503764
BIG LoBM,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,0.0002751643306174376,6,4,-0.0009634829022232657,-115.61794826679188
ME5 BM3,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,0.0001826566269482012,7,4,0.0052521026988441,630.252323861292
ME3 BM4,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,7.413474238269861e-05,8,4,-0.002142238899767355,-257.0686679720826
ME2 BM5,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,2.866181984915604e-05,9,4,0.009849563849360112,1181.9476619232134
ME4 BM2,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-7.907169314491007e-06,10,4,-0.003120795414234412,-374.49544970812946
ME5 BM4,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-5.4982320365629854e-05,11,3,-0.002105211150848919,-252.62533810187026
ME2 BM2,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-0.0001343740259436638,12,3,-9.916018975394127e-05,-11.899222770472951
ME4 BM5,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-0.0002715776265061037,13,3,-0.0037729669031899248,-452.756028382791
ME3 BM5,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-0.0002861008725330517,14,3,-0.0034239445549029634,-410.87334658835556
ME3 BM2,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-0.00035720314139422375,15,3,-0.003101191974513554,-372.14303694162646
ME4 BM1,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-0.0004889902647072467,16,2,0.00026621489592670486,31.945787511204582
ME1 BM4,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-0.000638749708332937,17,2,-0.0002950952624083981,-35.411431489007775
ME5 BM2,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-0.0006665324657533316,18,2,0.0006787521596120083,81.450259153441
ME2 BM4,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-0.0006991760432472131,19,2,-0.0027074074536656673,-324.88889443988006
SMALL LoBM,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-0.0007013223493319113,20,2,-0.01466166342318973,-1759.3996107827675
ME1 BM3,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-0.0007427514910933948,21,1,-0.005268821716999053,-632.2586060398863
ME2 BM1,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-0.0007847398332484302,22,1,-0.004948453386477502,-593.8144063773003
ME1 BM2,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-0.0008896719240795326,23,1,-0.01285934846079046,-1543.121815294855
BIG HiBM,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-0.0009749880272249873,24,1,-0.005690478238523915,-682.8573886228697
ME4 BM4,1956-06-30 23:59:59.999999999,1956-07-31 23:59:59.999999999,1957-06-30 23:59:59.999999999,12,-0.0009940637031686317,25,1,-6.984856134253e-05,-8.3818273611036
ME3 BM1,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,0.0014137844065040086,1,5,0.0019629664514467246,235.55597417360696
ME5 BM3,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,0.0013892954986637334,2,5,0.005916171532737237,709.9405839284684
SMALL HiBM,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,0.001233304348759367,3,5,0.0013929527176389216,167.1543261166706
ME4 BM3,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,0.0007456300551615868,4,5,0.006648655563610162,797.8386676332194
ME3 BM3,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,0.0006205917079831053,5,5,0.0011754520025125247,141.05424030150297
ME2 BM5,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,0.0005257889410562487,6,4,0.00021426395926230744,25.711675111476893
ME2 BM3,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,0.0004950210570913884,7,4,0.0038207579961159603,458.49095953391526
BIG LoBM,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,5.686841183689757e-05,8,4,-0.0029074795820535596,-348.8975498464272
ME2 BM2,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,-3.6068011532606976e-05,9,4,0.006820079667125868,818.4095600551042
ME4 BM2,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,-0.0001523456795883657,10,4,0.004245674069303126,509.4808883163751
ME4 BM1,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,-0.00015513631393022882,11,3,0.0014442592403432505,173.31110884119008
ME3 BM4,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,-0.00021975825931383407,12,3,0.0005051446574254071,60.61735889104886
ME5 BM4,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,-0.00040779713813122857,13,3,-0.0029684154502813372,-356.2098540337605
ME4 BM5,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,-0.00043422290219314853,14,3,-0.003650448075531752,-438.05376906381025
ME3 BM2,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,-0.0007092967433579417,15,3,0.001195048884861998,143.40586618343977
ME1 BM4,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,-0.0007207574100061142,16,2,0.0017543950566538766,210.5274067984652
ME3 BM5,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,-0.0008765390821556208,17,2,0.006344535706560653,761.3442847872784
ME2 BM4,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,-0.0009537184050088163,18,2,-0.002645482440518426,-317.4578928622111
ME5 BM2,1957-06-30 23:59:59.999999999,1957-07-31 23:59:59.999999999,1958-06-30 23:59:59.999999999,12,-0.0010351226378789435,19,2,0.001549980251833653,185.99763022003833
